Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,15/07/2019 04:04:58 PM,119999747,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500005270844446,5.99998735E7,106.77312395916867,5.9999949E7,5.9999798E7,5.9999949E7,5.9999949E7,0.0,5.9999949E7,5.9999949E7,0,0,0,0,0,0,0,0,0,0,0,0.016666701805629642,0.008333350902814821,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.99998735E7,106.77312395916867,5.9999949E7,5.9999798E7,Normal,BENIGN
192.168.3.30-192.168.3.34-8081-47206-6,192.168.3.34,47206,192.168.3.30,8081,6,15/07/2019 04:07:59 PM,30022828,5,7,1939.0,263.0,1939.0,0.0,387.79999999999995,867.1471616744184,263.0,0.0,37.57142857142858,99.40465640142676,73.34418996105231,0.39969585809837765,2729348.0,4673801.680719968,1.024001E7,64.0,2.0312234E7,5078058.5,5858559.445065513,1.0240186E7,870.0,3.0022828E7,5003804.666666667,5480445.648305279,1.0240266E7,201.0,0,0,0,0,160,240,0.16653994087432403,0.23315591722405363,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5260.0,7189.861751104815,10344.0,176.0,1.0151242E7,125536.9095047349,1.024001E7,1.0062474E7,Normal,BENIGN
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,15/07/2019 04:06:43 PM,119700277,89,1,25803.0,289.0,296.0,288.0,289.92134831460663,2.417853664556097,289.0,289.0,289.0,0.0,217.97777460448148,0.7518779593133272,1344946.93258427,987922.0587597416,3007585.0,762.0,1.191702E8,1354206.8181818186,989691.4698549465,3007585.0,762.0,0,0,0,0,0,0,0,0,0,712,8,0.7435237597654014,0.008354199547925859,288.0,296.0,289.901098901099,2.3946929520409004,5.734554334554362,0,0,0,0,0,0,0,0,0.0,293.1222222222222,289.92134831460675,289.0,0,0,0,0,0,0,89,25803,1,289,-1,-1,89,0,0,0,0,0,0,0,0,0,Normal,BENIGN
192.168.3.30-192.168.3.31-40504-9200-6,192.168.3.30,40504,192.168.3.31,9200,6,15/07/2019 04:06:50 PM,85022330,7,9,6030.0,3330.0,2018.0,0.0,861.4285714285714,1074.4131510027319,1996.0,0.0,370.00000000000006,632.1402138766367,110.08872610289556,0.18818585658614626,5668155.333333334,1.192949034770769E7,3.499163E7,20.0,8.5014297E7,1.41690495E7,1.5935660145416854E7,3.499163E7,5711.0,8.5022309E7,1.0627788625E7,1.497992577312806E7,3.4992147E7,722.0,0,1,0,0,224,288,0.08233131225643898,0.10585454432970727,0.0,2018.0,668.0000000000001,899.5733016269436,809232.125,0,0,0,1,1,0,0,0,1.0,709.75,861.4285714285714,370.0,0,0,0,0,0,0,7,6030,9,3330,-1,2958,3,0,9105.0,2664.000187687681,12138.0,7144.0,2.8329768E7,5769341.728787783,3.499163E7,2.499878E7,Normal,BENIGN
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,15/07/2019 04:07:25 PM,113536835,36,1,1832.0,52.0,56.0,48.0,50.8888888888889,2.264985370848723,52.0,52.0,52.0,0.0,16.593733654809032,0.3258854274033621,3153800.972222223,5667018.311305612,1.9999877E7,2.0,1.0108624E8,2888178.285714286,5517694.958636327,1.9999877E7,2.0,0,0,0,0,0,0,0,0,0,288,8,0.3170777131492172,0.008807714254144922,48.0,56.0,50.94736842105263,2.2172221288597913,4.916073968705545,0,0,0,0,0,0,0,0,0.0,52.32432432432432,50.888888888888886,52.0,0,0,0,0,0,0,36,1832,1,52,-1,-1,36,0,2990530.2,2844171.6636153837,7552113.0,62.0,1.2323016125E7,5630161.291556206,1.9999877E7,5053135.0,Normal,BENIGN
192.168.3.30-192.168.3.34-8081-47208-6,192.168.3.34,47208,192.168.3.30,8081,6,15/07/2019 04:08:59 PM,30015041,5,7,1939.0,263.0,1939.0,0.0,387.79999999999995,867.1471616744184,263.0,0.0,37.57142857142858,99.40465640142676,73.36321812787129,0.39979955383036125,2728640.090909091,4673886.3156585535,1.0239955E7,70.0,2.0463555E7,5115888.75,5900754.529823644,1.0240184E7,455.0,3.0015041E7,5002506.833333334,5481270.159512899,1.024021E7,236.0,0,0,0,0,160,240,0.16658314742931718,0.23321640640104407,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,6201.5,8446.39050127331,12174.0,229.0,1.02259665E7,19782.72641725604,1.0239955E7,1.0211978E7,Normal,BENIGN
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/07/2019 04:07:52 PM,119234894,250,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10508846512666,476939.5759999999,276245.6115473345,1000765.0,27.0,1.18234444E8,474837.12449799204,274790.4921699522,1000765.0,27.0,0,0,0,0,0,0,0,0,0,0,0,2.096701658492689,0.008386806633970758,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,250,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,BENIGN
192.168.3.30-192.168.3.34-8081-47210-6,192.168.3.34,47210,192.168.3.30,8081,6,15/07/2019 04:09:59 PM,30017794,5,7,1939.0,263.0,1939.0,0.0,387.79999999999995,867.1471616744184,263.0,0.0,37.57142857142858,99.40465640142676,73.35648982067103,0.3997628873061092,2728890.3636363633,4672635.146250931,1.0239953E7,99.0,2.0366836E7,5091709.0,5871645.885256535,1.0240168E7,205.0,3.0017794E7,5002965.666666667,5478830.900449061,1.0240108E7,284.0,0,0,0,0,160,240,0.16656786971087884,0.23319501759523037,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,7381.0,10134.254387965599,14547.0,215.0,1.01763945E7,89885.29270409036,1.0239953E7,1.0112836E7,Normal,BENIGN
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,15/07/2019 04:08:45 PM,119632698,88,1,25521.0,289.0,296.0,288.0,290.0113636363638,2.512013975095738,289.0,289.0,289.0,0.0,215.7436924142595,0.7439437669457224,1359462.4772727273,998107.2561724936,3003678.0,61451.0,1.19097919E8,1368941.59770115,999901.4726928183,3003678.0,61451.0,0,0,0,0,0,0,0,0,0,704,8,0.7355848482159952,0.008358918729727218,288.0,296.0,289.98888888888894,2.488149190062768,6.19088639201001,0,0,0,0,0,0,0,0,0.0,293.24719101123594,290.0113636363636,289.0,0,0,0,0,0,0,88,25521,1,289,-1,-1,88,0,0,0,0,0,0,0,0,0,Normal,BENIGN
192.168.3.30-192.168.3.31-40504-9200-6,192.168.3.30,40504,192.168.3.31,9200,6,15/07/2019 04:08:50 PM,85174448,7,9,6008.0,3338.0,2016.0,0.0,858.2857142857142,1070.4911200450185,1996.0,0.0,370.8888888888889,632.0831520544675,109.72774370078689,0.1878497645209277,5678296.533333332,1.1924754690224873E7,3.4995716E7,23.0,8.5167986E7,1.4194664333333334E7,1.5909191340462817E7,3.4995716E7,8116.0,8.5174386E7,1.0646798249999998E7,1.4965260857550457E7,3.4996395E7,512.0,0,1,0,0,224,288,0.08218427197790587,0.10566549254302182,0.0,2016.0,667.1764705882352,897.3380240532354,805215.5294117647,0,0,0,1,1,0,0,0,1.0,708.875,858.2857142857143,370.8888888888889,0,0,0,0,0,0,7,6008,9,3338,-1,2958,3,0,7983.333333333333,1459.5291478190263,9372.0,6462.0,2.8330017E7,5772665.422004033,3.4995716E7,2.4994217E7,Normal,BENIGN
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,15/07/2019 04:07:58 PM,119999675,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500006770851671,5.99998375E7,193.04015126392747,5.9999974E7,5.9999701E7,5.9999701E7,5.9999701E7,0.0,5.9999701E7,5.9999701E7,0,0,0,0,0,0,0,0,0,0,0,0.016666711805677806,0.008333355902838903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.99998375E7,193.04015126392747,5.9999974E7,5.9999701E7,Normal,BENIGN
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,15/07/2019 04:09:25 PM,103440397,30,1,1560.0,52.0,68.0,48.0,52.0,4.331122336029677,52.0,52.0,52.0,0.0,15.58385356931683,0.2996894917176314,3448013.233333334,6557588.00881819,2.0019345E7,2.0,8.3421052E7,2876587.9999999995,5864477.021702483,2.0019341E7,2.0,0,0,0,0,0,0,0,0,0,240,8,0.2900220887589981,0.009667402958633269,48.0,68.0,52.0,4.189079504709142,17.548387096774185,0,0,0,0,0,0,0,0,0.0,53.67741935483871,52.0,52.0,0,0,0,0,0,0,30,1560,1,52,-1,-1,30,0,2746846.0,1807519.230944169,4125357.0,700422.0,1.5301223833333334E7,5626336.412749647,2.0019345E7,6504917.0,Normal,BENIGN
192.168.3.30-192.168.3.34-8081-47212-6,192.168.3.34,47212,192.168.3.30,8081,6,15/07/2019 04:10:59 PM,30016819,5,7,1939.0,263.0,1939.0,0.0,387.79999999999995,867.1471616744184,263.0,0.0,37.57142857142858,99.40465640142676,73.35887257074108,0.3997758723201149,2728801.7272727275,4671286.667658774,1.0230057E7,66.0,2.024694E7,5061735.0,5836662.331517503,1.0230212E7,313.0,3.0016819E7,5002803.166666666,5476582.95740245,1.0230233E7,189.0,0,0,0,0,160,240,0.1665732801333812,0.2332025921867337,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,8003.0,11098.74803750405,15851.0,155.0,1.0115705E7,161718.14928448817,1.0230057E7,1.0001353E7,Normal,BENIGN
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/07/2019 04:09:52 PM,119580534,250,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0990038395379638,478322.136,291941.23417158466,1000419.0,24.0,1.18580213E8,476225.75502008054,290637.6072235339,1000419.0,24.0,0,0,0,0,0,0,0,0,0,0,0,2.0906412744402028,0.00836256509776081,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,250,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,BENIGN
192.168.3.30-192.168.3.34-8081-47214-6,192.168.3.34,47214,192.168.3.30,8081,6,15/07/2019 04:11:59 PM,30011732,5,7,1939.0,263.0,1939.0,0.0,387.79999999999995,867.1471616744184,263.0,0.0,37.57142857142858,99.40465640142676,73.37130692757086,0.399843634482675,2728339.272727273,4672668.010130617,1.023708E7,50.0,2.0383472E7,5095868.0,5878377.317390744,1.0237287E7,137.0,3.0011732E7,5001955.333333333,5479394.40563118,1.0237265E7,188.0,0,0,0,0,160,240,0.16660151436778126,0.23324212011489376,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5601.5,7628.975062221662,10996.0,207.0,1.0186461E7,71586.0763137637,1.023708E7,1.0135842E7,Normal,BENIGN
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,15/07/2019 04:10:46 PM,119615301,90,1,26110.0,289.0,300.0,288.0,290.1111111111112,2.7001641416791617,289.0,289.0,289.0,0.0,220.69918964631455,0.7607722359867656,1329058.9,1000637.3765948871,3002863.0,460.0,1.17207182E8,1316934.629213483,999636.5002622928,3002863.0,460.0,0,0,0,0,0,0,0,0,0,720,8,0.7524121015253725,0.008360134461393028,288.0,300.0,290.08695652173924,2.6752926261348446,7.1571906354514745,0,0,0,0,0,0,0,0,0.0,293.27472527472526,290.1111111111111,289.0,0,0,0,0,0,0,90,26110,1,289,-1,-1,90,0,0,0,0,0,0,0,0,0,Normal,BENIGN
192.168.3.30-192.168.3.31-40504-9200-6,192.168.3.30,40504,192.168.3.31,9200,6,15/07/2019 04:10:50 PM,85043466,7,9,6010.0,3357.0,2016.0,0.0,858.5714285714286,1070.8455937782467,2014.0,0.0,373.0,637.8624459865936,110.14367641130714,0.1881390864290503,5669564.4,1.1927002679981653E7,3.4998771E7,30.0,8.5015234E7,1.4169205666666666E7,1.5931778641491044E7,3.4998771E7,6866.0,8.5043416E7,1.0630427E7,1.4974949438139493E7,3.4999212E7,589.0,0,1,0,0,224,288,0.0823108503127095,0.10582823611634079,0.0,2016.0,669.4705882352941,900.8446118537216,811521.0147058824,0,0,0,1,1,0,0,0,1.0,711.3125,858.5714285714286,373.0,0,0,0,0,0,0,7,6010,9,3357,-1,2958,3,0,15055.0,11523.306686884629,28232.0,6866.0,2.8324862666666668E7,5779789.905513377,3.4998771E7,2.4974417E7,Normal,BENIGN
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,15/07/2019 04:10:58 PM,59999904,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333386666752,5.9999904E7,0.0,5.9999904E7,5.9999904E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666693333376,0.016666693333376,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.9999904E7,0.0,5.9999904E7,5.9999904E7,Normal,BENIGN
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,15/07/2019 04:11:25 PM,100036220,33,1,1668.0,52.0,56.0,48.0,50.54545454545455,2.412090756622109,52.0,52.0,52.0,0.0,17.19377241563106,0.3398768965880558,3031400.6060606055,5498003.172393324,2.0006806E7,2.0,9.7261237E7,3039413.656250001,5585781.025473869,2.0006806E7,2.0,0,0,0,0,0,0,0,0,0,264,8,0.3298805172766424,0.009996379311413407,48.0,56.0,50.628571428571426,2.3650110593661857,5.593277310924368,0,0,0,0,0,0,0,0,0.0,52.11764705882353,50.54545454545455,52.0,0,0,0,0,0,0,33,1668,1,52,-1,-1,33,0,2675286.6,2577775.7390021924,6543810.0,61.0,1.2379969571428573E7,5014499.818083916,2.0006806E7,6563929.0,Normal,BENIGN
192.168.3.30-192.168.3.34-8081-47218-6,192.168.3.34,47218,192.168.3.30,8081,6,15/07/2019 04:12:59 PM,30017823,5,7,1939.0,263.0,1939.0,0.0,387.79999999999995,867.1471616744184,263.0,0.0,37.57142857142858,99.40465640142676,73.35641895150091,0.39976250109809763,2728893.0,4671357.568746263,1.0239711E7,72.0,2.0281058E7,5070264.5,5845767.288985396,1.0239964E7,816.0,3.0017823E7,5002970.5,5476686.3874179525,1.0239863E7,215.0,0,0,0,0,160,240,0.16656770879087401,0.23319479230722362,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,8756.0,12025.057920858428,17259.0,253.0,1.01321455E7,152120.58894344314,1.0239711E7,1.002458E7,Normal,BENIGN
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/07/2019 04:11:52 PM,119541795,240,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.016031296836391,498090.8125,290139.64073453867,1000667.0,8.0,1.19391943E8,499547.87866108766,289867.28331950714,1000667.0,8.0,0,0,0,0,0,0,0,0,0,0,0,2.007666021745784,0.008365275090607431,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,240,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,BENIGN
192.168.3.30-192.168.3.34-8081-47220-6,192.168.3.34,47220,192.168.3.30,8081,6,15/07/2019 04:13:59 PM,30019943,5,7,1939.0,263.0,1939.0,0.0,387.79999999999995,867.1471616744184,263.0,0.0,37.57142857142858,99.40465640142676,73.35123854165879,0.39973426998179173,2729085.727272727,4673832.285360251,1.0240115E7,73.0,2.0432307E7,5108076.75,5890747.132990425,1.0240276E7,705.0,3.0019943E7,5003323.833333333,5480730.8627967285,1.0240297E7,221.0,0,0,0,0,160,240,0.16655594582574657,0.2331783241560452,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,7043.5,9733.324843032826,13926.0,161.0,1.0209485E7,43317.3614154879,1.0240115E7,1.0178855E7,Normal,BENIGN
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,15/07/2019 04:12:47 PM,119167120,90,1,26099.0,289.0,296.0,288.0,289.9888888888889,2.488149190062768,289.0,289.0,289.0,0.0,221.43691984836087,0.7636334586251644,1324079.111111111,988816.3546659757,3005711.0,43363.0,1.19123757E8,1338469.1797752809,984896.0452738212,3005711.0,50096.0,0,0,0,0,0,0,0,0,0,720,8,0.755241882156756,0.0083915764684084,288.0,296.0,289.96739130434787,2.464923541406201,6.075848064978487,0,0,0,0,0,0,0,0,0.0,293.15384615384613,289.9888888888889,289.0,0,0,0,0,0,0,90,26099,1,289,-1,-1,90,0,0,0,0,0,0,0,0,0,Normal,BENIGN
192.168.3.30-192.168.3.31-40504-9200-6,192.168.3.30,40504,192.168.3.31,9200,6,15/07/2019 04:12:50 PM,85026115,7,9,6029.0,3331.0,2017.0,0.0,861.2857142857143,1074.2337911717534,1996.0,0.0,370.1111111111111,632.1331830485655,110.0838254223423,0.18817747935443127,5668407.666666667,1.1922640594740968E7,3.4960571E7,30.0,8.5015698E7,1.4169283000000002E7,1.5921320213021092E7,3.4960571E7,7029.0,8.5026085E7,1.0628260625E7,1.49688486491493E7,3.4961078E7,510.0,0,1,0,0,224,288,0.08232764721756368,0.10584983213686759,0.0,2017.0,667.9999999999999,899.4563635885845,809021.7499999999,0,0,0,1,1,0,0,0,1.0,709.75,861.2857142857143,370.1111111111111,0,0,0,0,0,0,7,6029,9,3331,-1,2958,3,0,19930.0,19484.870617994875,42344.0,7029.0,2.8318925E7,5751834.400508763,3.4960571E7,2.4996435E7,Normal,BENIGN
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,15/07/2019 04:13:25 PM,106547581,22,1,1124.0,52.0,56.0,48.0,51.09090909090909,2.4477217961488167,52.0,52.0,52.0,0.0,11.037322377126516,0.21586599887237234,4843071.863636364,7575398.685426978,2.0019405E7,3.0,9.0000916E7,4285757.904761904,7285682.198604067,2.0019405E7,3.0,0,0,0,0,0,0,0,0,0,176,8,0.20648052066053008,0.009385478211842276,48.0,56.0,51.166666666666664,2.3529198635010866,5.536231884057972,0,0,0,0,0,0,0,0,0.0,53.391304347826086,51.09090909090909,52.0,0,0,0,0,0,0,22,1124,1,52,-1,-1,22,0,2896524.3333333335,502716.81315958925,3456791.0,2484861.0,1.82684212E7,1628741.071435911,2.0019405E7,1.6546665E7,Normal,BENIGN
192.168.3.30-192.168.3.34-8081-47222-6,192.168.3.34,47222,192.168.3.30,8081,6,15/07/2019 04:14:59 PM,30023797,5,7,1939.0,263.0,1939.0,0.0,387.79999999999995,867.1471616744184,263.0,0.0,37.57142857142858,99.40465640142676,73.34182282141063,0.39968295815482635,2729436.090909091,4671357.539692492,1.0240206E7,131.0,2.0328276E7,5082069.0,5855954.465617311,1.0240337E7,383.0,3.0023797E7,5003966.166666667,5476193.658618199,1.0240451E7,294.0,0,0,0,0,160,240,0.16653456589784432,0.23314839225698203,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,11577.5,16187.795541703632,23024.0,131.0,1.0153028E7,123288.30994056168,1.0240206E7,1.006585E7,Normal,BENIGN
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15/07/2019 04:13:52 PM,119392020,242,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.035311907780771,493355.45454545465,287111.1298848138,1000361.0,8.0,1.19329068E8,495141.3609958503,286358.5254522844,1000361.0,8.0,0,0,0,0,0,0,0,0,0,0,0,2.026936138612949,0.008375769167822103,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,242,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,BENIGN
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,15/07/2019 04:12:58 PM,119999087,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500019020978051,5.99995435E7,420.72853480599576,5.9999841E7,5.9999246E7,5.9999841E7,5.9999841E7,0.0,5.9999841E7,5.9999841E7,0,0,0,0,0,0,0,0,0,0,0,0.01666679347318701,0.008333396736593505,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.99995435E7,420.72853480599576,5.9999841E7,5.9999246E7,Normal,BENIGN
192.168.3.30-192.168.3.34-8081-47224-6,192.168.3.34,47224,192.168.3.30,8081,6,15/07/2019 04:15:59 PM,30012376,5,7,1939.0,263.0,1939.0,0.0,387.79999999999995,867.1471616744184,263.0,0.0,37.57142857142858,99.40465640142676,73.36973253966964,0.3998350547120961,2728397.8181818184,4674186.74260083,1.0239844E7,71.0,2.0486885E7,5121721.25,5908249.933601736,1.0240089E7,182.0,3.0012376E7,5002062.666666667,5481929.880388025,1.024005E7,245.0,0,0,0,0,160,240,0.16659793946337337,0.23323711524872273,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5425.5,7326.333359873819,10606.0,245.0,1.0238292E7,2194.8594488030435,1.0239844E7,1.023674E7,Normal,BENIGN
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,15/07/2019 04:14:47 PM,119164994,88,1,25514.0,289.0,296.0,288.0,289.9318181818182,2.4296797695692587,289.0,289.0,289.0,0.0,216.53171064650078,0.7468636301026458,1354147.6590909092,977843.2368659625,3015128.0,104442.0,1.18329723E8,1360111.7586206899,981900.7778139672,3015128.0,104442.0,0,0,0,0,0,0,0,0,0,704,8,0.7384719039217172,0.008391726180928604,288.0,296.0,289.91111111111104,2.406192593394045,5.789762796504359,0,0,0,0,0,0,0,0,0.0,293.1685393258427,289.9318181818182,289.0,0,0,0,0,0,0,88,25514,1,289,-1,-1,88,0,0,0,0,0,0,0,0,0,Normal,BENIGN
192.168.3.30-192.168.3.31-40504-9200-6,192.168.3.30,40504,192.168.3.31,9200,6,15/07/2019 04:14:50 PM,85029439,7,9,6049.0,3355.0,2017.0,0.0,864.1428571428572,1077.7755530986694,2016.0,0.0,372.77777777777777,638.5351943663281,110.5969898260766,0.1881701230558513,5668629.266666667,1.1927625659479218E7,3.4998593E7,22.0,8.5005437E7,1.4167572833333332E7,1.5933829963640675E7,3.4998593E7,6410.0,8.5029409E7,1.0628676125E7,1.497668241514775E7,3.4999057E7,520.0,0,1,0,0,224,288,0.08232442883693494,0.10584569421891635,0.0,2017.0,671.7647058823529,904.9168145064333,818874.4411764706,0,0,0,1,1,0,0,0,1.0,713.75,864.1428571428571,372.77777777777777,0,0,0,0,0,0,7,6049,9,3355,-1,2958,3,0,15790.333333333334,7237.120168501649,24002.0,10342.0,2.8325219333333332E7,5779313.881672316,3.4998593E7,2.4982887E7,Normal,BENIGN
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,15/07/2019 04:15:25 PM,100048767,21,1,1064.0,52.0,52.0,48.0,50.66666666666667,1.9321835661585918,52.0,52.0,52.0,0.0,11.15456025560015,0.21989276489534348,4764227.000000001,7509702.844797955,2.0019563E7,2.0,8.0029281E7,4001464.05,6819297.937426492,2.0019563E7,2.0,0,0,0,0,0,0,0,0,0,168,8,0.20989763921828242,0.009995125677061067,48.0,52.0,50.78260869565218,1.8818878755878585,3.541501976284583,0,0,0,0,0,0,0,0,0.0,53.09090909090909,50.666666666666664,52.0,0,0,0,0,0,0,21,1064,1,52,-1,-1,21,0,2497098.6666666665,1584664.3141379608,3509905.0,670912.0,1.5426245166666666E7,5532188.064106766,2.0019563E7,6621717.0,Normal,BENIGN
